0x700000 kSramChecksum
0x91f2ce Samus_HandleTransitionsA_5_1_5
0x91f2d3 Samus_HandleTransitionsA_5_5
0x91f2f0 Samus_HandleTransitionsA_5_6
0x91f31d Samus_HandleTransitionsC_1
0x91f34e Samus_HandleTransitionsC_2
0x91f36e Samus_HandleTransitionsC_3
0x91f37c Samus_HandleTransitionsC_4
0x91f397 Samus_HandleTransitionsC_5
0x91f3a5 Samus_HandleTransitionsC_6
0x91f3aa Samus_HandleTransitionsC_7
0x91f3fd Samus_HandleTransitionsC_8
0x91f404 SamusFunc_F404
0x91f433 SamusFunc_F433
0x91f468 SamusFunc_F468
0x91f4da SamusFunc_F468_Unused
0x91f4dc SamusFunc_F468_Standing
0x91f50c SamusFunc_F468_Running
0x91f543 SamusFunc_F468_NormalJump
0x91f5eb SamusFunc_F468_Crouching
0x91f60d SamusFunc_F468_Falling
0x91f624 SamusFunc_F468_SpinJump
0x91f758 SamusFunc_F468_CrouchTransEtc
0x91f7b0 Samus_CrouchTrans
0x91f7cc Samus_StandOrUnmorphTrans
0x91f7ce Samus_MorphTrans
0x91f7f4 MaybeUnused_sub_91F7F4
0x91f840 MaybeUnused_sub_91F840
0x91f88c SamusFunc_F468_Moonwalking
0x91f8ae SamusFunc_F468_DamageBoost
0x91f8b0 MaybeUnused_sub_91F8B0
0x91f8cb SamusFunc_F468_DamageBoost_
0x91f8d3 SamusFunc_F468_TurningAroundOnGround
0x91f952 SamusFunc_F468_TurnAroundJumping
0x91f98a SamusFunc_F468_TurnAroundFalling
0x91f9c2 kSamusTurnPose_Standing
0x91f9cc kSamusTurnPose_Crouching
0x91f9d6 kSamusTurnPose_Jumping
0x91f9e0 kSamusTurnPose_Falling
0x91f9ea kSamusTurnPose_Moonwalk
0x91f9f4 SamusFunc_F468_MorphBall
0x91fa0f SamusFunc_FA0A
0x91fa56 SamusFunc_F468_Springball
0x91fa76 SamusFunc_F468_WallJumping
0x91faca SamusFunc_F468_Shinespark
0x91fafc kSamusFunc_F468_Shinespark
0x91fb08 Samus_SetAnimationFrameIfPoseChanged
0x91fb8e SamusFunc_EC80
0x91fbbb HandleJumpTransition
0x91fbcf kHandleJumpTrans
0x91fc07 nullsub_24
0x91fc08 HandleJumpTransition_WallJump
0x91fc18 HandleJumpTransition_SpringBallInAir
0x91fc42 UNUSED_sub_91FC42
0x91fc66 HandleJumpTransition_NormalJump
0x91fc99 HandleJumpTransition_SpinJump
0x91fcae nullsub_25
0x91fcaf Samus_Func20
0x91fdae HandleCollDueToChangedPose
0x91fe9a HandleCollDueToChangedPose_Solid_NoColl
0x91fe9c HandleCollDueToChangedPose_Solid_CollBoth
0x91fe9e HandleCollDueToChangedPose_Solid_CollAbove
0x91fedf HandleCollDueToChangedPose_Solid_CollBelow
0x91ff20 HandleCollDueToChangedPose_Block_CollAbove
0x91ff49 HandleCollDueToChangedPose_Block_CollBelow
0x91ff76 HandleCollDueToChangedPose_Block_NoColl
0x91ffa7 HandleCollDueToChangedPose_Block_CollBoth
0x928000 SetSamusTilesDefsForCurAnim
0x92808d kSamusSpritemapTable
0x929263 kSamusPoseToBaseSpritemapIndexTop
0x92945d kSamusPoseToBaseSpritemapIndexBottom
0x92d91e kSamus_TileDefs_TopHalf
0x92d938 kSamus_TileDefs_BottomHalf
0x92d94e kSamus_AnimationDefinitionPtrs
0x92db48 kSamusTileAnim_A8
0x92db6c kSamusTileAnim_A9
0x92db90 kSamusTileAnim_A4
0x92db98 kSamusTileAnim_A5
0x92dba0 kSamusTileAnim_A6
0x92dbac kSamusTileAnim_A7
0x92dbb8 kSamusTileAnim_E0
0x92dbc0 kSamusTileAnim_E1
0x92dbc8 kSamusTileAnim_E2
0x92dbd0 kSamusTileAnim_E3
0x92dbd8 kSamusTileAnim_E4
0x92dbe0 kSamusTileAnim_E5
0x92dbe8 kSamusTileAnim_E6
0x92dbf0 kSamusTileAnim_E7
0x92dbf8 kSamusTileAnim_D5
0x92dc0c kSamusTileAnim_D6
0x92dc20 kSamusTileAnim_D9
0x92dc34 kSamusTileAnim_DA
0x92dc48 kSamusTileAnim_09
0x92dc70 kSamusTileAnim_0A
0x92dc98 kSamusTileAnim_0B
0x92dcc0 kSamusTileAnim_0C
0x92dce8 kSamusTileAnim_49
0x92dd00 kSamusTileAnim_4A
0x92dd18 kSamusTileAnim_AE
0x92dd20 kSamusTileAnim_AF
0x92dd28 kSamusTileAnim_AC
0x92dd30 kSamusTileAnim_AD
0x92dd38 kSamusTileAnim_15
0x92dd40 kSamusTileAnim_16
0x92dd48 kSamusTileAnim_51
0x92dd50 kSamusTileAnim_52
0x92dd58 kSamusTileAnim_69
0x92dd60 kSamusTileAnim_6A
0x92dd68 kSamusTileAnim_B0
0x92dd70 kSamusTileAnim_B1
0x92dd78 kSamusTileAnim_4B
0x92dd7c kSamusTileAnim_4C
0x92dd80 kSamusTileAnim_F7
0x92dd84 kSamusTileAnim_F8
0x92dd88 kSamusTileAnim_F9
0x92dd8c kSamusTileAnim_FA
0x92dd90 kSamusTileAnim_FB
0x92dd94 kSamusTileAnim_FC
0x92dd98 kSamusTileAnim_C7
0x92ddb0 kSamusTileAnim_C8
0x92ddc8 kSamusTileAnim_4F
0x92ddf0 kSamusTileAnim_50
0x92de18 kSamusTileAnim_B4
0x92de3c kSamusTileAnim_B5
0x92de60 kSamusTileAnim_29
0x92de7c kSamusTileAnim_2A
0x92de98 kSamusTileAnim_2B
0x92dea4 kSamusTileAnim_2C
0x92deb0 kSamusTileAnim_2D
0x92deb8 kSamusTileAnim_2E
0x92dec0 kSamusTileAnim_67
0x92dedc kSamusTileAnim_68
0x92def8 kSamusTileAnim_6D
0x92df04 kSamusTileAnim_6E
0x92df10 kSamusTileAnim_6F
0x92df1c kSamusTileAnim_70
0x92df28 kSamusTileAnim_0D
0x92df50 kSamusTileAnim_0E
0x92df78 kSamusTileAnim_0F
0x92dfa0 kSamusTileAnim_10
0x92dfc8 kSamusTileAnim_11
0x92dff0 kSamusTileAnim_12
0x92e018 kSamusTileAnim_03
0x92e020 kSamusTileAnim_04
0x92e028 kSamusTileAnim_CF
0x92e02c kSamusTileAnim_D0
0x92e030 kSamusTileAnim_D1
0x92e034 kSamusTileAnim_D2
0x92e038 kSamusTileAnim_53
0x92e040 kSamusTileAnim_54
0x92e048 kSamusTileAnim_B8
0x92e04c kSamusTileAnim_B9
0x92e050 kSamusTileAnim_B2
0x92e158 kSamusTileAnim_B3
0x92e260 kSamusTileAnim_63
0x92e268 kSamusTileAnim_64
0x92e270 kSamusTileAnim_65
0x92e294 kSamusTileAnim_66
0x92e2b8 kSamusTileAnim_83
0x92e374 kSamusTileAnim_84
0x92e430 kSamusTileAnim_71
0x92e434 kSamusTileAnim_72
0x92e438 kSamusTileAnim_B6
0x92e43c kSamusTileAnim_B7
0x92e440 kSamusTileAnim_85
0x92e448 kSamusTileAnim_86
0x92e450 kSamusTileAnim_75
0x92e468 kSamusTileAnim_76
0x92e480 kSamusTileAnim_77
0x92e498 kSamusTileAnim_78
0x92e4b0 kSamusTileAnim_3B
0x92e4b4 kSamusTileAnim_3C
0x92e4b8 kSamusTileAnim_37
0x92e4c0 kSamusTileAnim_38
0x92e4c8 kSamusTileAnim_3D
0x92e4d0 kSamusTileAnim_3E
0x92e4d8 kSamusTileAnim_DB
0x92e4e4 kSamusTileAnim_DC
0x92e4f0 kSamusTileAnim_DD
0x92e4fc kSamusTileAnim_DE
0x92e508 kSamusTileAnim_40
0x92e530 kSamusTileAnim_DF
0x92e558 kSamusTileAnim_1E
0x92e580 kSamusTileAnim_1F
0x92e5a8 kSamusTileAnim_7F
0x92e5d0 kSamusTileAnim_80
0x92e5f8 kSamusTileAnim_42
0x92e628 kSamusTileAnim_1A
0x92e658 kSamusTileAnim_1B
0x92e688 kSamusTileAnim_1C
0x92e6b8 kSamusTileAnim_81
0x92e728 kSamusTileAnim_82
0x92e798 kSamusTileAnim_C6
0x92e7a4 kSamusTileAnim_C0
0x92e7b0 kSamusTileAnim_C1
0x92e7bc kSamusTileAnim_C2
0x92e7c8 kSamusTileAnim_C3
0x92e7d4 kSamusTileAnim_C4
0x92e7e0 kSamusTileAnim_87
0x92e7ec kSamusTileAnim_88
0x92e7f8 kSamusTileAnim_A2
0x92e804 kSamusTileAnim_A3
0x92e810 kSamusTileAnim_99
0x92e81c kSamusTileAnim_9A
0x92e828 kSamusTileAnim_EC
0x92e82c kSamusTileAnim_ED
0x92e830 kSamusTileAnim_EE
0x92e834 kSamusTileAnim_EF
0x92e838 kSamusTileAnim_BA
0x92e83c kSamusTileAnim_BB
0x92e840 kSamusTileAnim_BC
0x92e844 kSamusTileAnim_BD
0x92e848 kSamusTileAnim_F0
0x92e860 kSamusTileAnim_BE
0x92e878 kSamusTileAnim_CB
0x92e87c kSamusTileAnim_CC
0x92e880 kSamusTileAnim_C9
0x92e884 kSamusTileAnim_CA
0x92e888 kSamusTileAnim_CD
0x92e88c kSamusTileAnim_CE
0x92e890 kSamusTileAnim_D3
0x92e8cc kSamusTileAnim_D4
0x92e908 kSamusTileAnim_D7
0x92e920 kSamusTileAnim_D8
0x92e938 kSamusTileAnim_E8
0x92e974 kSamusTileAnim_E9
0x92e9f4 kSamusTileAnim_EA
0x92ea0c kSamusTileAnim_EB
0x92ea24 kSamusTileAnim_00
0x92eba4 kSamusTileAnim_9B
0x92ed24 PlaySamusFanfare
0x92ed7a Unused_SamusTileViewer
0x92edbe DrawSamusSuitExploding
0x938000 InitializeProjectile
0x938071 InitializeInstrForSuperMissile
0x9380a0 InitializeInstrForMissile
0x9380cf KillProjectileInner
0x93814e InitializeBombExplosion
0x938163 InitializeShinesparkEchoOrSpazerSba
0x9381a4 InitializeSbaProjectile
0x9381d1 ProjectileInsts_GetValue
0x9381e9 RunProjectileInstructions
0x93822f Proj93Instr_Delete
0x938239 Proj93Instr_Goto
0x938240 Proj93Instr_GotoIfLess
0x938254 DrawPlayerExplosions2
0x93834d DrawBombAndProjectileExplosions
0x9383c1 kProjectileData_UnchargedBeams
0x9383d9 kProjectileData_ChargedBeams
0x9383f1 kProjectileData_NonBeams
0x938403 kShinesparkEchoSpazer_ProjectileData
0x93842b kRunInstrForSuperMissile
0x938681 kProjInstrList_Explosion
0x93f5e2 UNUSED_sub_93F5E2
0x948000 PostGrappleColl_Horiz_Slope_NonSquare
0x9480e0 PostGrappleColl_Vert_Slope_NonSquare
0x9481b8 PostGrappleColl_Horiz_Slope_Square
0x948230 PostGrappleColl_Vertical_Slope_Square
0x9482a7 ClearCarry_0
0x9482a9 PostGrappleColl_Horiz_Slope
0x9482be PostGrappleColl_Horiz_Solid
0x9482c5 PostGrappleColl_Vert_Slope
0x9482da PostGrappleColl_Vert_Solid
0x9482e1 kPostGrappleColl_Horiz
0x948301 kPostGrappleColl_Vert
0x948321 PostGrappleColl_Horiz
0x948338 PostGrappleColl_Vert
0x94834f PostGrappleCollisionDetect_Right
0x9483b1 PostGrappleCollisionDetect_Left
0x94840f PostGrappleCollisionDetect_Down
0x94846a PostGrappleCollisionDetect_Up
0x9484c4 PostGrappleCollisionDetect_X
0x9484cd PostGrappleCollisionDetect_Y
0x9484d6 BlockColl_Horiz_Slope_NonSquare
0x948586 kBlockColl_Horiz_Slope_NonSquare_Tab
0x948606 MaybeUnused_sub_948606
0x948683 MaybeUnused_sub_948683
0x9486fe BlockColl_Vert_Slope_NonSquare
0x9487f4 Samus_AlignYPosSlope
0x94892b kAlignPos_Tab1
0x948b2b kAlignYPos_Tab0
0x948d2b BlockColl_Horiz_Slope_Square
0x948dbd BlockColl_Vert_Slope_Square
0x948e54 kTab948E54
0x948e68 GetSuitDivisor
0x948e7d ClearCarry_1
0x948e7f ClearCarry_2
0x948e81 ClearCarry_3
0x948e83 BlockColl_SpikeBlock_BTS0
0x948ecf BlockColl_SpikeBlock_BTS1
0x948f0a BlockColl_SpikeBlock_BTS3
0x948f45 SetCarry_Spikeblock
0x948f47 ClearCarry_4
0x948f49 BlockColl_Horiz_SolidShootGrappleBlock
0x948f82 BlockColl_Vert_SolidShootGrappleBlock
0x948fbb BlockColl_Horiz_Slope
0x948fda BlockColl_Vert_Slope
0x948ff6 kBlockColl_Vert_SpikeAir
0x949018 ClearCarry_5
0x94901a BlockColl_Vert_SpikeAir
0x94902b kBlockColl_SpikeBlock
0x94904b BlockColl_Horiz_SpikeBlock
0x94905d BlockColl_Vert_SpikeBlock
0x94906f BlockColl_Horiz_SpecialAir
0x94909d BlockColl_Vert_SpecialAir
0x9490cb BlockColl_Horiz_SpecialBlock
0x949102 BlockColl_Vert_SpecialBlock
0x949139 kPlmHeaderDefPtrs
0x9492f9 BlockColl_Horiz_BombableAir
0x949313 BlockColl_Vert_BombableAir
0x94932d BlockColl_Horiz_BombBlock
0x94934c BlockColl_Vert_BombBlock
0x94938b BlockColl_Horiz_Door
0x9493ce BlockColl_Vert_Door
0x949411 BlockReact_HorizExt
0x949447 BlockReact_VertExt
0x949495 Samus_GetYposSpan
0x9494b5 Samus_GetXposSpan
0x9494d5 kBlockColl_Horiz_CheckColl
0x9494f5 kBlockColl_Vert_CheckColl
0x949515 BlockColl_Horiz_CheckColl
0x94952c BlockColl_Vert_CheckColl
0x949543 BlockColl_Handle_Horiz
0x94959e BlockColl_Handle_Vert_LeftToRight
0x9495f5 BlockColl_Handle_Vert_RightToLeft
0x949653 AbsoluteValueOfInt32
0x949669 AbsoluteValueOfInt32_0
0x94967f WallJumpBlockCollDetect
0x9496ab Samus_CollDetectChangedPose
0x9496e3 CollDetectDueToPoseChange_SingleBlock
0x94971e Samus_MoveRight_NoSolidColl
0x949763 Samus_MoveDown_NoSolidColl
0x9497bf BlockInsideReact_Slope
0x9497d0 BlockInsideReact_ShootableAir
0x9497d7 nullsub_165
0x9497d8 ClearCarry_8
0x9497da MaybeUnused_sub_9497DA
0x9497f2 MaybeUnused_sub_9497F2
0x949810 ClearCarry_6
0x949812 ClearCarry_7
0x949814 BlockInsideReact_SpikeAir_BTS1
0x949865 nullsub_166
0x949866 BlockInsideReact_SpikeAir_BTS2
0x9498ac kBlockInsideReact_SpikeAir
0x9498cc BlockInsideReact_SpikeAir
0x9498dc BlockInsideReact_Special_
0x9498e3 BlockInsideReact_SpecialAir_Default
0x9498ea BlockInsideReact_SpecialAir_8
0x949910 BlockInsideReact_SpecialAir_9
0x949936 BlockInsideReact_SpecialAir_10
0x949946 BlockInsideReact_SpecialAir_11
0x949956 BlockInsideReact_SpecialAir_70
0x949b16 BlockInsideReact_SpecialAir
0x949b40 kSamus_BlockInsideDetection
0x949b60 BlockInsideDetection
0x949c1d CalculateBlockAt
0x949c73 BlockFunc_9C73
0x949cac BombOrPowerBomb_Func1
0x949cf4 BlockColl_BombExplosion
0x949d33 nullsub_167
0x949d34 BlockColl_GetBlockIndexAbove
0x949d3e BlockColl_GetBlockIndexRight
0x949d49 BlockColl_GetBlockIndexLeft
0x949d4e BlockColl_GetBlockIndexBelow
0x949d59 ClearCarry_9
0x949d5b SetCarry_0
0x949d71 BlockBombedReact_Special
0x949da4 kBlockBombedReact_Special_Plm
0x949e44 kBlockBombedReact_Region_Plm
0x949e54 nullsub_168
0x949e55 BlockReact_ShootableAir
0x949e73 BlockReact_Shootable
0x949ea6 kBlockShotBombedReactionShootablePlm
0x949fc6 kBlockShotBombGrappleReaction_ShootableBlock_RegionPlm
0x949fd6 BlockReact_BombableAir
0x949ff4 BlockReact_BombableBlock
0x94a012 kBlockShotBombGrappleReact_BombableBlockPlm
0x94a032 kBlockBombedReact
0x94a052 BlockBombedReact
0x94a06a BlockFunc_A06A
0x94a0f4 BlockFunc_A0F4
0x94a11a BlockFunc_A11A
0x94a147 BlockShotReactHoriz_Slope
0x94a15c SetCarry_1
0x94a15e BlockShotReactVert_Slope
0x94a173 SetCarry_2
0x94a175 kBlockShotReactHoriz
0x94a195 kkBlockShotReactVert
0x94a1b5 BlockShotReactHoriz
0x94a1d6 BlockShotReactVert
0x94a1f7 BlockGetSomePos1
0x94a219 BlockGetSomePos2
0x94a23b BlockCollNoWaveBeamHoriz
0x94a2ca BlockCollNoWaveBeamVert
0x94a352 BlockCollWaveBeamHoriz
0x94a3e4 BlockCollWaveBeamVert
0x94a46f BlockCollMissileHoriz
0x94a4d9 BlockCollMissileVert
0x94a543 BlockShotReactVert_Slope_NonSquare
0x94a569 BlockShotReactHoriz_Slope_NonSquare
0x94a58f BlockShotReact_Slope_NonSquare
0x94a601 kBlockCollSpreadBomb
0x94a621 BlockCollSpreadBomb
0x94a66a BlockShotReactVert_Slope_Square
0x94a71a BlockShotReactHoriz_Slope_Square
0x94a7c9 ClearCarryZero
0x94a7cd SetCarryClearOvf
0x94a7d1 BlockReactGrapple_GrappleBlock
0x94a7f5 kBlockReactGrapple_GrappleBlockPlm
0x94a7fd BlockReactGrapple_SpikeBlock
0x94a81b kBlockReactGrapple_SpikeBlockPlm
0x94a83b kBlockReactGrapple
0x94a85b BlockCollGrappleBeam
0x94a91f BlockReactGrapple
0x94a957 BlockFunc_A957
0x94aa64 BlockReact_AA64
0x94aa9a ClearCarry_10
0x94aa9c SetCarry_3
0x94aa9e BlockReact_AA64_SpikeAir
0x94ab17 BlockReact_AA64_SpikeBlock
0x94ab90 kBlockReactLut_AB90
0x94abb0 BlockFunc_ABB0
0x94abe6 BlockFunc_ABE6
0x94ac11 BlockFunc_AC11
0x94ac31 BlockFunc_AC31
0x94acfe HandleMovementAndCollForSamusGrapple
0x94aee3 BlockFunc_AEE3
0x94af0b ClearCarry_11
0x94af0d BlockFunc_AF0D
0x94af87 GrappleFunc_AF87
0x94afba HandleGrappleBeamGfx
0x94b0aa DrawGrappleOams
0x94b0f4 GrappleInstr_Goto
0x94b0f9 DrawGrappleOams2
0x94b14b DrawGrappleOams3
0x94c800 kTilesGunshipLiftoffDustClouds
0x94e000 kTilesTitleBgMode7
0x9580d8 kTitleSpriteTiles
0x95a5e1 kTiles_BabyMetroidMode7
0x95a82f kTiles_GunshipCeresMode7
0x95d089 kTiles_Font1
0x95d713 kTiles_Font2
0x95e4c2 kTiles_IntroSprites
0x95f90e kTiles_IntroBG1BG2
0x968000 kTiles_IntroBG1BG2_Spill
0x96d10a kTiles_SpaceCeres
0x96ec76 kTiles_Zebes
0x96fc04 kTilemap_TitleMode7
0x96fe69 kTilemap_GunshipCeresMode7
0x978000 kTilemap_GunshipCeresMode7_Spill
0x9788cc kTilemap_IntroBG2SamusHead
0x978adb kTilemap_Zebes
0x978d12 kTilemap_IntroBG3
0x978df4 kTilemap_GameOpts_Options
0x978fcd kTilemap_GameOpts_Controller_EN
0x9791c4 kTilemap_GameOpts_Controller_JP
0x97938d kTilemap_GameOpts_Special_EN
0x97953a kTilemap_GameOpts_Special_JP
0x9796f4 kTilemap_SamusWaitCreditsEnd
0x979803 kTiles_SamusWaitCreditsEnd
0x97b957 kTiles_PostCreditsSuitlessSamus
0x97d7fc kTiles_PostCreditsShootScreen
0x97e7de kTiles_Font3
0x97eeff kTilemap_Credits
0x97f987 kInterleavedTilesTilemap_PostCreditsMode7
0x988000 kInterleavedTilesTilemap_PostCreditsMode7_Spill
0x988304 kTiles_ZebesExplode
0x98b5c1 kTilemap_WidePartOfZebesExplode
0x98b857 kTilemap_ConcentricWidePartOfZebesExplode
0x98baed kTilemap_EclipseOfZebesExplode
0x98bccd kTilemap_Blank
0x98bcd6 kTiles_ZebesZoomedOutDuringZebesExplode_Mode7
0x98ed4f kTiles_GrayCloudsDuringZebesExplode_Mode7
0x998000 kTiles_GrayCloudsDuringZebesExplode_Mode7_Spill
0x999101 kTiles_BigZebesDuringZebesExplode_Mode7
0x99a56f kTiles_YellowCloudsDuringZebesExplode
0x99d17e kCleansBgVramBeforeCinematic_1
0x99d65b kCleansBgVramBeforeCinematic_2
0x99d932 kCleansBgVramBeforeCinematic_3
0x99da9f kTiles_PostCreditSamusTransformEffect
0x99dab1 kTilemap_PostCreditSamusTransformEffect
0x99e089 kTiles_PostCreditsSuperMetroidIcon
0x99ecc4 kTileMap_PostCreditsSuperMetroidIcon
0x9a8000 kInitialPalette
0x9a8200 kTiles_GrappleBeam_Horiz
0x9a8a00 kTiles_GrappleBeam_Diag
0x9a9200 kTiles_GrappleBeam_Vert
0x9a9a00 kUnknownTiles
0x9aa200 kUnknownTiles2
0x9aa400 kUnknownTiles3
0x9aa600 kUnknownTiles4
0x9aa800 kUnknownTiles5
0x9aaa00 kUnknownTiles6
0x9aac00 kUnknownTiles7
0x9aae00 kUnknownTiles8
0x9ab000 kUnknownTiles9
0x9ab200 kStandardBg3Tiles
0x9ac200 kClearBg2Tilemap
0x9ad200 kStandardSpriteTiles
0x9af200 kTiles_PowerBeam
0x9af400 kTiles_IceBeam
0x9af600 kTiles_WaveBeam
0x9af800 kTiles_PlazmaBeam
0x9afa00 kTiles_SpazerBeam
0x9afc00 kCommonSpritesPalette1
0x9b8000 kTiles_SamusDeathSequence
0x9b9400 kSamusPalette_PowerSuit
0x9b9520 kSamusPalette_VariaSuit
0x9b9800 kSamusPalette_GravitySuit
0x9ba3cc ProjectileTrail_Func5
0x9ba4f7 kUnchargedBeam_Wave
0x9ba50b kUnchargedBeam_Default
0x9ba51f kUnchargedBeam_IceSpazer
0x9ba533 kUnchargedBeam_WaveIceSpazer
0x9ba547 kUnchargedBeam_IcePlasma
0x9ba55b kUnchargedBeam_WaveIcePlasma
0x9ba98f kChargedBeams_Default
0x9ba9a3 kChargedBeams_Ice
0x9ba9b7 kChargedBeams_IceSpazer
0x9ba9cb kChargedBeams_WaveIceSpazer
0x9ba9df kChargedBeams_IcePlasma
0x9ba9f3 kChargedBeams_WaveIcePlasma
0x9bb3a7 StartSamusDeathAnimation
0x9bb420 kDeathAnimationFrames
0x9bb43c DrawSamusStartingDeathAnim_
0x9bb441 HandleSamusDeathSequence
0x9bb4b6 HandleSamusDeathSequence_Helper2
0x9bb5ce CopyPalettesForSamusDeath
0x9bb6d8 QueueTransferOfSamusDeathSequence
0x9bb701 GameState_24_SamusNoHealth_Explosion_Helper
0x9bb710 GameState_24_SamusNoHealth_Explosion_1
0x9bb758 GameState_24_SamusNoHealth_Explosion_2
0x9bb7d3 kDeathSequencePals_PowerSuit
0x9bb7e7 kDeathSequencePals_VariaSuit
0x9bb7fb kDeathSequencePals_GravitySuit
0x9bb80f kDeathSequencePals_Suitless
0x9bb835 kShadesOfWhite
0x9bb861 CancelGrappleBeamIfIncompatiblePose
0x9bb8b8 kIsGrappleBannedForMovementType
0x9bb8d4 nullsub_6
0x9bb8d5 UNUSED_sub_9BB8D5
0x9bb8f1 CheckIfGrappleIsConnectedToBlock
0x9bb907 ProcessEnemyGrappleBeamColl
0x9bb97c HandleConnectingGrapple
0x9bb9d9 GrappleNext_SwingClockwise
0x9bb9e2 GrappleNext_SwingAntiClockwise
0x9bb9ea GrappleNext_StandAimRight
0x9bb9f3 GrappleNext_StandAimDownRight
0x9bb9fc GrappleNext_StandAimDownLeft
0x9bba05 GrappleNext_StandAimLeft
0x9bba0e GrappleNext_CrouchAimRight
0x9bba17 GrappleNext_CrouchAimDownRight
0x9bba20 GrappleNext_CrouchAimDownLeft
0x9bba29 GrappleNext_CrouchAimLeft
0x9bba31 UNUSED_sub_9BBA31
0x9bba61 HandleConnectingGrapple_Swinging
0x9bba9b HandleConnectingGrapple_StuckInPlace
0x9bbad5 HandleSpecialGrappleBeamAngles
0x9bbb64 GrappleBeamFunc_BB64
0x9bbc1f GrappleBeamFunc_BC1F
0x9bbcff GrappleBeamFunc_BCFF
0x9bbd44 GrappleBeamFunc_BD44
0x9bbd95 GrappleBeamFunc_BD95
0x9bbe98 GrappleBeamFunc_BE98
0x9bbeeb GrappleBeamFunc_BEEB
0x9bbf1b GrappleBeamFunc_BF1B
0x9bbfa5 UpdateGrappleBeamTilesAndIncrFlameCtr
0x9bbfbd UpdateGrappleBeamTiles
0x9bc036 HandleGrappleBeamFlare
0x9bc0db kGrappleBeam_Ext_Xvel
0x9bc0ef kGrappleBeam_Ext_Yvel
0x9bc104 kGrappleBeam_Init_EndAngle
0x9bc122 kGrappleBeam_OriginX_NoRun
0x9bc136 kGrappleBeam_OriginY_NoRun
0x9bc14a kGrappleBeam_0x0d1a_offs_NoRun
0x9bc15e kGrappleBeam_0x0d1c_offs_NoRun
0x9bc172 kGrappleBeam_OriginX_Run
0x9bc186 kGrappleBeam_OriginY_Run
0x9bc19a kGrappleBeam_0x0d1a_offs_Run
0x9bc1ae kGrappleBeam_0x0d1c_offs_Run
0x9bc1c2 kGrappleBeam_SwingingData
0x9bc2c2 kGrappleBeam_SwingingData2
0x9bc302 kGrappleBeam_SwingingData3
0x9bc43e grapple_beam_special_angles
0x9bc490 GrappleBeamHandler
0x9bc4f0 GrappleBeamFunc_Inactive
0x9bc51e GrappleBeamFunc_FireGoToCancel
0x9bc6b2 CheckBannedDraygonGrappleDirs
0x9bc701 ClearCarry_12
0x9bc703 GrappleBeamFunc_Firing
0x9bc759 UNUSED_sub_9BC759
0x9bc77e GrappleBeamFunc_ConnectedLockedInPlace
0x9bc79d GrappleBeamFunc_Connected_Swinging
0x9bc814 GrappleBeamFunc_Wallgrab
0x9bc832 GrappleBeamFunc_C832
0x9bc856 GrappleBeamFunc_Cancel
0x9bc8c5 GrappleBeam_Func2
0x9bc9ce GrappleBeamFunc_C9CE
0x9bca65 PropelSamusFromGrappleSwing
0x9bcb8b GrappleBeamFunc_ReleaseFromSwing
0x9be000 kSamusTiles_9BE000
0x9be020 kSamusTiles_9BE020
0x9be040 kSamusTiles_9BE040
0x9be160 kSamusTiles_9BE160
0x9be240 kSamusTiles_9BE240
0x9be3a0 kSamusTiles_9BE3A0
0x9be580 kSamusTiles_9BE580
0x9be680 kSamusTiles_9BE680
0x9be7c0 kSamusTiles_9BE7C0
0x9be920 kSamusTiles_9BE920
0x9bea00 kSamusTiles_9BEA00
0x9bec00 kSamusTiles_9BEC00
0x9bee00 kSamusTiles_9BEE00
0x9bee20 kSamusTiles_9BEE20
0x9beee0 kSamusTiles_9BEEE0
0x9befa0 kSamusTiles_9BEFA0
0x9bf080 kSamusTiles_9BF080
0x9bf180 kSamusTiles_9BF180
0x9bf240 kSamusTiles_9BF240
0x9bf320 kSamusTiles_9BF320
0x9bf420 kSamusTiles_9BF420
0x9bf520 kSamusTiles_9BF520
0x9bf640 kSamusTiles_9BF640
0x9bf760 kSamusTiles_9BF760
0x9bf860 kSamusTiles_9BF860
0x9bf9a0 kSamusTiles_9BF9A0
0x9bfaa0 kSamusTiles_9BFAA0
0x9bfbe0 kSamusTiles_9BFBE0
0x9bfca0 kSamusTiles_9BFCA0
0x9c8000 kSamusTiles_9C8000
0x9c80a0 kSamusTiles_9C80A0
0x9c8140 kSamusTiles_9C8140
0x9c81e0 kSamusTiles_9C81E0
0x9c8280 kSamusTiles_9C8280
0x9c8320 kSamusTiles_9C8320
0x9c83c0 kSamusTiles_9C83C0
0x9c8460 kSamusTiles_9C8460
0x9c8500 kSamusTiles_9C8500
0x9c8600 kSamusTiles_9C8600
0x9c8800 kSamusTiles_9C8800
0x9c8900 kSamusTiles_9C8900
0x9c8b00 kSamusTiles_9C8B00
0x9c8c00 kSamusTiles_9C8C00
0x9c8e00 kSamusTiles_9C8E00
0x9c8f00 kSamusTiles_9C8F00
0x9c9100 kSamusTiles_9C9100
0x9c9240 kSamusTiles_9C9240
0x9c93a0 kSamusTiles_9C93A0
0x9c9500 kSamusTiles_9C9500
0x9c9600 kSamusTiles_9C9600
0x9c9620 kSamusTiles_9C9620
0x9c9640 kSamusTiles_9C9640
0x9c96e0 kSamusTiles_9C96E0
0x9c9780 kSamusTiles_9C9780
0x9c9840 kSamusTiles_9C9840
